7.106493506493507, -0.09004329004329037
7.023376623376624, 1.0499650886747665
7.023376623376624, 1.8456640134059494
5.485714285714286, 0.04334590141041694
5.04935064935065, 0.625164083228599
4.716883116883118, 0.6260578131545866
4.633766233766234, 0.6907973746683425
4.176623376623377, 1.036112274821952
3.7402597402597415, 3.295349811478843
3.1584415584415595, 2.9528278173439464
2.2233766233766232, 3.794051110180143
1.1844155844155857, 4.592542940930038
0.6025974025974028, 3.4973327747521292
0.22857142857142954, 4.078983382209189
-0.08311688311688226, 3.993799748638458
-1.1012987012987008, 6.749224968579808
