7.023376623376624, -1.1865940511101805
7.127272727272729, 0.2969976260298832
7.023376623376624, 0.10372852953498146
5.485714285714286, 0.516464180980309
4.737662337662339, 1.4647116324535672
4.633766233766234, 1.6585393101522126
4.155844155844157, 1.7243401759530785
5.0285714285714285, 2.5607038123167163
3.7402597402597415, 3.63943583298422
3.116883116883117, 2.8669180282083513
2.2025974025974024, 2.8048596564725585
2.4727272727272736, 4.61058511381092
1.2051948051948056, 3.9903365451752544
1.1844155844155857, 4.162435414048318
0.5818181818181829, 4.2285714285714295
0.20779220779220786, 4.315598380114508
-0.08311688311688226, 4.767993297025555
-1.1012987012987008, 3.4589023879346454
